t;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
1053,5;48,35;39,78;39,09;78,41;222,55;221,82;222,17;49,24;49,03;49,08;27,31;25,46;25,65;10884,75;6
1055,1;48,37;39,77;39,1;78,43;222,69;222,03;222,21;49,24;49,03;49,08;27,31;25,46;25,65;10886,8;6
1056,7;48,38;39,76;39,13;78,44;222,63;221,96;222,22;49,24;49,02;49,08;27,32;25,47;25,66;10886,87;6
1058,3;48,38;39,75;39,15;78,46;223,14;222,45;223,22;25,48;25,4;24,79;27,32;25,47;25,66;5504,69;6
1059,9;48,4;39,74;39,18;78,47;223,82;223,2;223,41;24,86;24,7;24,76;27,33;25,47;25,67;5512,25;6
1061,5;48,4;39,74;39,2;78,47;222,79;222,13;222,29;49,3;49,09;49,13;27,33;25,48;25,67;10898,88;6
1063,1;48,4;39,74;39,22;78,49;222,75;222,06;222,27;49,27;49,07;49,08;27,33;25,48;25,67;10900,77;6
1064,7;48,4;39,74;39,24;78,5;222,76;222,12;222,32;49,27;49,07;49,11;27,34;25,49;25,68;10902,28;6
1066,4;48,4;39,74;39,26;78,52;223,08;222,42;222,65;49,32;49,13;49,16;27,34;25,49;25,68;10929,28;6
1068,0;48,41;39,74;39,27;78,54;223,12;222,49;222,7;49,34;49,15;49,19;27,35;25,5;25,69;10424,7;6
1069,6;48,43;39,74;39,3;78,54;224,17;223,51;223,78;24,89;24,73;24,81;27,35;25,5;25,69;5526,91;6
1071,2;48,43;39,75;39,32;78,56;223,04;222,4;222,62;49,37;49,19;49,21;27,36;25,5;25,69;10935,64;6
1072,8;48,43;39,75;39,35;78,56;223,09;222,4;222,69;49,34;49,14;49,19;27,36;25,51;25,7;10934,82;6
1074,4;48,43;39,75;39,39;78,58;223,19;222,52;222,77;49,36;49,16;49,2;27,36;25,51;25,7;10940,23;6
1076,0;48,43;39,75;39,44;78,6;223,12;222,46;222,64;49,33;49,14;49,19;27,37;25,52;25,71;10933,72;6
1077,6;48,42;39,74;39,47;78,61;223,03;222,33;222,62;49,3;49,11;49,15;27,37;25,52;25,72;10921,48;6
1079,2;48,42;39,74;39,5;78,63;224,16;223,53;223,72;24,88;24,73;24,81;27,38;25,53;25,72;5529,61;6
1080,8;48,43;39,74;39,52;78,63;223,03;222,36;222,6;49,35;49,16;49,21;27,38;25,53;25,72;10923,83;6
1082,4;48,43;39,73;39,56;78,65;223,11;222,48;222,74;49,34;49,15;49,2;27,39;25,53;25,72;10930,88;6
1084,0;48,43;39,71;39,59;78,66;223,0;222,32;222,54;49,31;49,12;49,16;27,39;25,54;25,73;10916,09;6
1085,6;48,43;39,7;39,63;78,67;223,06;222,4;222,55;49,31;49,12;49,15;27,39;25,55;25,74;10925,92;6
1087,2;48,44;39,7;39,66;78,69;222,99;222,45;222,62;49,31;49,14;49,16;27,4;25,55;25,74;10924,62;6
1088,8;48,46;39,7;39,68;78,7;223,95;223,46;223,69;24,88;24,73;24,8;27,41;25,55;25,75;5530,87;6
1090,4;48,48;39,7;39,7;78,71;224,2;223,55;223,78;28,1;28,6;28,7;27,41;25,56;25,75;10938,29;6
1092,0;48,48;39,71;39,71;78,73;223,1;222,5;222,69;49,35;49,19;49,22;27,41;25,56;25,75;10940,68;6
1093,6;48,49;39,71;39,71;78,74;223,07;222,45;222,67;49,33;49,15;49,18;27,42;25,57;25,76;10929,7;6
1095,2;48,5;39,71;39,75;78,75;223,18;222,51;222,69;49,33;49,16;49,18;27,42;25,57;25,76;10944,85;6
1096,8;48,51;39,71;39,77;78,76;223,11;222,51;222,69;49,33;49,15;49,2;27,43;25,58;25,77;10935,9;6
1098,4;48,53;39,73;39,79;78,78;223,92;223,29;223,79;25,15;25,03;24,82;27,43;25,58;25,77;5528,4;6
1100,1;48,56;39,75;39,8;78,79;224,51;223,94;224,16;24,93;24,77;24,85;27,44;25,58;25,77;5549,58;6
1101,7;48,59;39,76;39,82;78,8;223,49;222,91;223,12;49,45;49,27;49,3;27,44;25,59;25,78;10981,05;6
1103,3;48,62;39,77;39,86;78,82;223,35;222,78;223,0;49,4;49,22;49,27;27,44;25,59;25,78;10966,91;6
1104,9;48,63;39,78;39,86;78,84;223,46;222,78;222,99;49,4;49,22;49,24;27,45;25,6;25,79;10966,98;6
1106,5;48,67;39,79;39,89;78,85;223,52;222,83;223,0;49,41;49,21;49,24;27,45;25,6;25,79;10965,01;6
1108,1;48,71;39,8;39,91;78,86;223,49;222,86;223,04;49,41;49,22;49,24;27,46;25,61;25,8;10964,79;6
1109,7;48,73;39,82;39,95;78,87;224,51;223,89;224,1;24,93;24,77;24,85;27,46;25,61;25,8;5547,79;6
1111,3;48,77;39,84;39,98;78,88;223,54;222,92;223,04;49,46;49,27;49,3;27,46;25,61;25,8;10981,92;6
1112,9;48,82;39,84;40,0;78,9;223,48;222,88;223,01;49,41;49,22;49,26;27,47;25,62;25,81;10971,4;6
1114,4;48,84;39,85;40,03;78,91;223,4;222,8;223,02;49,4;49,21;49,25;27,47;25,62;25,81;10960,49;6
1116,1;48,86;39,85;40,04;78,93;223,28;222,71;222,89;49,37;49,17;49,21;27,48;25,63;25,82;10953,19;6
1117,7;48,88;39,86;40,06;78,94;223,3;222,71;222,93;49,37;49,18;49,23;27,49;25,63;25,82;10950,36;6
1119,3;48,91;39,89;40,09;78,95;224,32;223,7;223,93;24,9;24,75;24,83;27,49;25,64;25,83;5537,81;6
1120,9;48,95;39,92;40,12;78,96;223,21;222,64;222,87;49,41;49,23;49,28;27,49;25,64;25,83;10961,33;6
1122,5;48,97;39,94;40,14;78,97;223,26;222,68;222,95;49,39;49,19;49,25;27,49;25,64;25,83;10949,38;6
1124,1;48,98;39,97;40,16;78,99;223,24;222,62;222,92;49,39;49,17;49,24;27,5;25,65;25,84;10946,6;6
1125,7;49,01;40,0;40,19;79,0;223,23;222,6;222,81;49,37;49,14;49,2;27,51;25,65;25,85;10938,62;6
1127,3;49,02;40,04;40,22;79,02;223,06;222,47;222,69;49,33;49,13;49,18;27,51;25,66;25,85;10929,6;6
1128,9;49,05;40,07;40,22;79,03;224,14;224,0;224,23;24,93;24,79;24,87;27,52;25,66;25,85;5552,42;6
1130,5;49,08;40,12;40,24;79,04;224,4;223,87;224,08;24,93;24,77;24,85;27,52;25,66;25,86;7640,3;6
1132,1;49,12;40,17;40,25;79,05;223,34;222,78;223,01;49,42;49,21;49,28;27,52;25,67;25,86;10966,02;6
1133,6;49,15;40,21;40,26;79,06;223,4;222,81;223,1;49,42;49,2;49,27;27,52;25,68;25,87;10958,52;6
1135,2;49,17;40,23;40,27;79,08;223,32;222,65;222,93;49,38;49,18;49,25;27,53;25,68;25,87;10952,12;6
1136,8;49,19;40,27;40,28;79,09;223,36;222,78;223,07;49,4;49,2;49,26;27,54;25,68;25,88;10962,63;6
1138,4;49,22;40,31;40,29;79,11;223,4;223,0;223,29;46,4;27,34;27,14;27,54;25,69;25,88;5542,73;6
1140,1;49,24;40,34;40,31;79,12;224,31;223,72;224,04;24,89;24,74;24,82;27,54;25,69;25,88;5535,74;6
1141,7;49,28;40,36;40,31;79,13;223,28;222,67;222,99;49,41;49,21;49,28;27,55;25,7;25,89;10966,67;6
1143,3;49,31;40,39;40,33;79,14;223,43;222,84;222,98;49,43;49,24;49,27;27,55;25,7;25,89;10968,04;6
1144,9;49,35;40,42;40,34;79,15;223,3;222,72;222,87;49,4;49,2;49,24;27,56;25,71;25,9;10967,05;6
1146,5;49,38;40,44;40,35;79,17;223,43;222,74;222,93;49,39;49,2;49,23;27,56;25,71;25,9;10954,11;6
1148,1;49,41;40,47;40,36;79,19;223,19;222,62;222,9;49,37;49,18;49,22;27,57;25,71;25,91;10952,83;6
1149,7;49,46;40,49;40,38;79,2;224,35;223,83;224,0;24,92;24,76;24,83;27,57;25,72;25,91;5545,62;6
1151,3;49,48;40,51;40,39;79,21;222,98;222,43;222,81;49,4;49,21;49,26;27,57;25,72;25,91;10966,19;6
1152,9;49,5;40,51;40,4;79,22;223,19;222,69;222,9;49,38;49,2;49,23;27,58;25,73;25,92;10954,3;6
1154,5;49,52;40,51;40,42;79,23;223,13;222,66;222,8;49,35;49,18;49,22;27,58;25,73;25,92;10947,49;6
1156,1;49,54;40,51;40,43;79,25;223,04;222,5;222,78;49,34;49,15;49,2;27,59;25,74;25,93;10929,48;6
1157,7;49,55;40,52;40,44;79,26;223,07;222,57;222,74;49,32;49,14;49,19;27,59;25,74;25,93;10937,28;6
1159,3;49,59;40,53;40,46;79,28;224,19;223,7;223,82;24,9;24,74;24,81;27,6;25,74;25,94;5532,71;6
1160,9;49,61;40,54;40,47;79,29;223,14;222,6;222,68;49,31;49,12;49,24;27,6;25,75;25,94;10964,64;6
1162,5;49,62;40,54;40,48;79,3;223,26;222,62;222,87;49,39;49,21;49,23;27,6;25,75;25,94;10948,34;6
1164,1;49,64;40,54;40,5;79,31;223,15;222,59;222,88;49,37;49,18;49,22;27,61;25,76;25,95;10946,25;6
1165,7;49,65;40,54;40,51;79,32;223,16;222,57;222,78;49,36;49,17;49,2;27,62;25,76;25,95;10942,31;6
1167,3;49,67;40,54;40,53;79,34;223,23;222,67;222,92;49,38;49,19;49,23;27,62;25,77;25,96;10946,35;6
1168,9;49,68;40,56;40,55;79,36;224,33;223,8;224,08;24,92;24,76;24,84;27,62;25,77;25,96;5539,1;6
1170,5;49,7;40,56;40,56;79,37;224,32;223,65;223,86;24,9;24,75;24,82;27,63;25,77;25,96;5541,76;6
1172,1;49,72;40,57;40,59;79,38;223,18;222,59;222,82;49,4;49,21;49,24;27,63;25,78;25,97;10957,41;6
1173,7;49,75;40,56;40,61;79,39;223,14;222,51;222,82;49,35;49,16;49,2;27,64;25,78;25,97;10933,09;6
1175,3;49,77;40,55;40,64;79,41;223,21;222,61;222,83;49,36;49,16;49,21;27,64;25,79;25,98;10943,68;6
1176,9;49,78;40,55;40,68;79,42;222,96;222,35;222,63;49,31;49,11;49,16;27,65;25,79;25,98;10926,24;6
1178,5;49,8;40,54;40,69;79,43;223,02;222,46;223,13;39,82;40,39;25,78;27,65;25,8;25,99;5515,17;6
1180,2;49,83;40,54;40,71;79,45;223,75;223,21;223,4;24,86;24,69;24,77;27,65;25,8;25,99;5513,3;6
1181,7;49,85;40,52;40,75;79,45;222,67;222,19;222,37;49,31;49,11;49,11;27,66;25,8;26,0;10902,16;6
1183,3;49,87;40,49;40,78;79,47;222,7;222,08;222,3;49,23;49,01;49,07;27,66;25,81;26,0;10815,02;6
1184,9;49,88;40,46;40,8;79,49;222,72;222,14;222,47;49,28;49,08;49,1;27,67;25,81;26,01;10900,57;6
1186,5;49,9;40,44;40,84;79,5;222,77;222,09;222,35;49,27;49,06;49,09;27,67;25,82;26,01;10900,84;6
1188,2;49,93;40,42;40,84;79,51;222,49;221,96;222,29;49,23;49,03;49,09;27,68;25,82;26,01;10886,96;6
1189,8;49,93;40,41;40,86;79,52;223,54;223,11;223,26;24,83;24,68;24,76;27,68;25,83;26,02;5510,67;6
1191,4;49,95;40,41;40,88;79,53;222,76;222,27;222,52;49,32;49,15;49,18;27,68;25,83;26,02;10931,05;6
1192,9;49,97;40,41;40,91;79,55;222,73;222,22;222,48;49,28;49,07;49,11;27,69;25,83;26,03;10893,0;6
1194,6;49,97;40,41;40,91;79,56;222,68;222,23;222,38;49,26;49,08;49,12;27,69;25,84;26,03;10911,92;6
1196,2;49,98;40,4;40,93;79,58;222,18;221,46;222,5;49,16;48,91;49,15;27,7;25,84;26,04;10888,25;6
1197,8;49,98;40,4;40,95;79,59;222,65;222,15;222,41;49,28;49,09;49,14;27,7;25,85;26,04;10919,29;6
1199,4;50,0;40,39;40,97;79,6;223,85;223,5;223,7;24,87;24,73;24,8;27,71;25,85;26,04;5527,5;6
1201,0;50,0;40,4;40,98;79,61;222,74;222,33;222,52;49,31;49,13;49,17;27,71;25,86;26,05;10932,05;6
1202,6;50,0;40,4;40,99;79,62;222,73;222,14;222,52;49,22;49,0;49,18;27,72;25,86;26,05;10845,1;6
1204,2;49,99;40,4;40,99;79,64;222,97;222,48;222,61;49,33;49,14;49,17;27,72;25,86;26,06;10934,52;6
1205,8;49,98;40,41;41,0;79,66;223,11;222,58;222,69;49,32;49,14;49,19;27,72;25,87;26,06;10926,28;6
1207,4;49,97;40,43;41,0;79,67;223,37;222,74;222,94;49,39;49,19;49,22;27,73;25,87;26,07;10948,6;6
1209,0;49,95;40,46;41,0;79,69;224,39;223,94;224,08;24,92;24,77;24,84;27,73;25,88;26,07;5543,59;6
1210,6;49,94;40,51;41,01;79,69;224,36;223,88;224,02;24,92;24,76;24,83;27,74;25,88;26,07;6160,42;6
1212,2;49,92;40,55;41,0;79,7;223,12;222,53;222,73;49,37;49,15;49,19;27,74;25,89;26,08;10921,69;6
1213,8;49,9;40,6;40,99;79,72;222,97;222,53;222,58;49,34;49,18;49,18;27,75;25,89;26,08;10942,4;6
1215,4;49,88;40,62;41,0;79,73;223,0;222,56;222,61;49,34;49,17;49,17;27,75;25,89;26,09;10946,28;6
1217,0;49,86;40,66;40,99;79,75;223,09;222,15;222,66;49,27;48,98;49,17;27,75;25,9;26,09;10856,45;6
1218,6;49,85;40,69;40,98;79,76;223,05;222,62;222,71;49,33;34,45;34,49;27,76;25,91;26,1;5626,52;6
1220,2;49,84;40,74;40,99;79,77;224,07;223,7;223,7;24,88;24,73;24,79;27,76;25,91;26,1;5532,42;6
1221,9;49,85;40,77;41,0;79,78;223,12;222,69;222,75;49,38;49,2;49,23;27,77;25,91;26,1;10952,87;6
1223,4;49,85;40,79;41,01;79,79;223,78;223,28;223,42;49,51;49,32;49,36;27,77;25,92;26,11;11013,54;6
1225,0;49,86;40,82;41,02;79,81;223,7;223,23;223,33;49,49;49,3;49,35;27,78;25,92;26,11;10997,23;6
1226,6;49,87;40,82;41,03;79,82;223,16;222,51;223,3;49,35;49,12;49,34;27,78;25,93;26,12;10924,74;6
1228,3;49,88;40,84;41,03;79,84;223,67;223,2;223,38;49,47;49,28;49,34;27,79;25,93;26,12;11000,62;6
1229,9;49,9;40,87;41,05;79,85;224,83;224,45;224,45;24,97;24,82;24,89;27,79;25,94;26,13;5570,25;6
1231,5;49,93;40,89;41,07;79,86;223,48;223,05;223,04;49,46;49,3;49,32;27,79;25,94;26,13;10999,1;6
1233,1;49,93;40,9;41,08;79,88;223,01;222,26;223,13;49,33;49,09;49,31;27,8;25,94;26,13;10899,22;6
1234,7;49,94;40,91;41,11;79,88;223,52;223,18;223,23;49,46;49,28;49,32;27,8;25,95;26,14;11001,51;6
1236,3;49,93;40,92;41,13;79,9;223,14;222,61;222,68;49,35;49,18;49,22;27,81;25,95;26,14;10966,32;6
1237,9;49,93;40,94;41,16;79,92;223,38;222,93;223,11;49,41;49,23;49,3;27,81;25,96;26,15;10979,16;6
1239,5;49,93;40,94;41,16;79,93;224,38;224,14;224,14;24,93;24,78;24,86;27,82;25,96;26,15;5552,55;6
1241,1;49,93;40,96;41,19;79,94;223,82;223,04;223,25;49,13;49,28;49,35;27,82;25,96;26,16;10994,48;6
1242,7;49,93;40,97;41,22;79,95;223,19;222,71;222,88;49,39;49,19;49,25;27,82;25,97;26,16;10959,03;6
1244,3;49,93;40,97;41,25;79,97;223,22;222,75;222,94;49,38;49,2;49,26;27,83;25,97;26,16;10963,35;6
1245,9;49,92;40,98;41,28;79,98;223,16;222,71;222,89;49,37;49,17;49,23;27,83;25,98;26,17;10957,89;6
1247,5;49,91;40,98;41,3;79,99;223,19;222,83;222,86;49,37;49,18;49,23;27,84;25,99;26,18;10955,95;6
1249,1;49,9;40,98;41,33;80,01;224,16;223,79;223,92;24,91;24,76;24,83;27,84;25,99;26,18;5541,95;6
1250,7;49,9;40,99;41,36;80,02;224,13;223,93;223,89;24,9;24,76;24,83;27,85;25,99;26,18;5543,59;6
1252,3;49,91;41,0;41,37;80,03;223,13;222,74;222,86;49,39;49,2;49,26;27,85;25,99;26,19;10958,09;6
1253,9;49,93;41,01;41,39;80,05;223,27;222,75;222,87;49,38;49,2;49,25;27,85;26,0;26,19;10962,47;6
1255,5;49,93;41,02;41,41;80,06;223,25;222,89;222,9;49,38;49,2;49,26;27,86;26,01;26,2;10969,94;6
1257,1;49,94;41,02;41,42;80,07;223,21;222,8;222,91;49,37;49,18;49,24;27,86;26,01;26,2;10950,19;6
1258,7;49,95;41,02;41,43;80,09;223,23;222,81;223,04;47,32;47,15;27,63;27,87;26,02;26,21;5568,35;6
1260,4;49,96;41,03;41,43;80,1;224,24;223,75;223,86;24,9;24,75;24,83;27,87;26,02;26,21;5543,82;6
1262,0;49,97;41,04;41,42;80,11;223,03;222,85;222,88;49,38;49,22;49,27;27,88;26,02;26,21;10961,79;6
1263,6;49,96;41,04;41,4;80,12;223,13;222,67;222,81;49,35;49,19;49,24;27,88;26,03;26,22;10952,96;6
1265,2;49,96;41,03;41,4;80,14;223,1;222,69;222,81;49,34;49,19;49,23;27,88;26,03;26,22;10953,12;6
1266,8;49,97;41,03;41,4;80,16;223,08;222,84;222,85;49,35;49,2;49,23;27,89;26,04;26,23;10957,28;6
1268,4;49,97;41,03;41,4;80,17;223,12;222,74;222,82;49,34;49,18;49,21;27,89;26,04;26,23;10943,5;6
1270,0;49,98;41,03;41,41;80,18;224,19;223,77;223,89;24,9;24,76;24,83;27,9;26,04;26,24;5541,09;6
1271,6;49,99;41,04;41,41;80,18;222,98;222,54;222,62;49,36;49,2;49,22;27,9;26,05;26,24;10947,15;6
1273,2;50,0;41,05;41,43;80,2;222,91;222,41;222,61;49,33;49,16;49,19;27,91;26,05;26,24;10945,02;6
1274,8;50,0;41,05;41,42;80,22;222,9;222,51;222,59;49,32;49,13;49,18;27,91;26,06;26,25;10930,25;6
1276,4;50,0;41,05;41,42;80,23;222,91;222,37;222,57;49,31;49,12;49,16;27,92;26,06;26,25;10921,45;6
1278,0;50,0;41,06;41,42;80,25;222,86;222,47;222,57;49,32;49,12;49,18;27,92;26,07;26,26;10920,65;6
1279,6;50,01;41,07;41,43;80,26;223,84;223,34;223,51;24,86;24,69;24,78;27,93;26,07;26,26;5532,63;6
1281,2;50,02;41,09;41,43;80,27;223,06;222,55;222,7;49,27;49,08;49,12;27,93;26,07;26,26;10942,08;6
1282,8;50,04;41,1;41,44;80,28;222,9;222,48;222,56;49,33;49,15;49,2;27,93;26,08;26,27;10932,86;6
1284,4;50,05;41,1;41,46;80,29;222,88;222,53;222,53;49,29;49,12;49,14;27,94;26,08;26,27;10911,07;6
1286,0;50,06;41,1;41,48;80,31;222,83;222,53;222,41;49,28;49,11;49,16;27,94;26,09;26,28;10935,73;6
1287,6;50,08;41,11;41,5;80,32;222,89;222,49;222,51;49,3;49,11;49,19;27,95;26,09;26,29;10932,66;6
1289,2;50,09;41,11;41,52;80,34;223,9;223,61;223,58;24,88;24,73;24,8;27,95;26,1;26,29;5532,93;6
1290,8;50,12;41,12;41,57;80,35;223,99;223,58;223,53;24,87;24,73;24,8;27,95;26,1;26,29;5532,8;6
1292,4;50,15;41,13;41,61;80,36;223,03;222,58;222,56;49,35;49,16;49,16;27,96;26,1;26,3;10926,78;6
1294,0;50,18;41,13;41,65;80,37;222,97;222,53;222,51;49,34;49,14;49,18;27,96;26,11;26,3;10935,46;6
1295,6;50,21;41,12;41,68;80,38;222,89;222,46;222,45;49,31;49,12;49,15;27,97;26,11;26,31;10931,48;6
1297,2;50,25;41,12;41,71;80,4;222,81;222,34;222,45;49,29;49,08;49,14;27,97;26,12;26,31;10914,97;6
1298,8;50,27;41,12;41,73;80,42;222,79;222,44;222,44;49,29;41,32;41,34;27,98;26,12;26,32;5533,31;6
1300,4;50,29;41,13;41,75;80,42;223,83;223,5;223,43;24,86;24,71;24,78;27,98;26,13;26,32;5519,46;6
1302,0;50,31;41,13;41,77;80,44;222,86;222,41;222,4;49,32;49,12;49,17;27,98;26,13;26,32;10936,1;6
1303,6;50,32;41,14;41,8;80,45;223,04;222,47;222,55;49,34;49,13;49,18;27,99;26,14;26,33;10936,18;6
1305,3;50,31;41,14;41,82;80,46;222,88;222,33;222,48;49,31;49,11;49,15;27,99;26,14;26,33;10922,84;6
1306,9;50,32;41,14;41,84;80,48;222,93;222,41;222,52;49,3;49,09;49,17;28,0;26,14;26,34;10920,28;6
1308,5;50,32;41,15;41,86;80,49;222,91;222,36;222,37;49,3;49,09;49,13;28,01;26,15;26,34;10911,81;6
1310,0;50,32;41,15;41,86;80,51;223,95;223,46;223,49;24,88;24,72;24,79;28,01;26,15;26,34;5520,43;6
1311,7;50,34;41,16;41,89;80,52;222,92;222,5;222,53;49,38;49,15;49,2;28,01;26,16;26,35;10923,11;6
1313,3;50,33;41,16;41,91;80,53;222,82;222,47;222,54;49,35;49,13;49,19;28,01;26,16;26,35;10926,15;6
1314,9;50,33;41,16;41,91;80,54;222,88;222,46;222,49;49,32;49,12;49,18;28,02;26,17;26,36;10928,82;6
1316,5;50,33;41,16;41,91;80,55;223,05;222,48;222,62;49,33;49,12;49,18;28,03;26,17;26,36;10930,85;6
1318,1;50,35;41,17;41,93;80,57;223,02;222,4;222,56;49,33;49,09;49,17;28,03;26,17;26,37;10912,85;6
1319,7;50,36;41,18;41,93;80,59;224,11;223,62;223,7;24,9;24,72;24,82;28,04;26,18;26,37;5530,07;6
1321,3;50,39;41,2;41,95;80,59;223,04;222,62;222,63;49,37;49,16;49,26;28,04;26,18;26,38;10953,17;6
1322,9;50,41;41,2;41,96;80,61;223,05;222,52;222,7;49,38;49,17;49,22;28,04;26,19;26,38;10945,26;6
1324,5;50,44;41,21;41,99;80,62;223,09;222,56;222,63;49,36;49,16;49,22;28,05;26,19;26,38;10944,85;6
1326,1;50,45;41,21;42,01;80,64;223,04;222,54;222,67;49,34;49,15;49,18;28,05;26,2;26,39;10941,8;6
1327,7;50,47;41,21;42,02;80,65;222,98;222,49;222,6;49,33;49,12;49,17;28,06;26,2;26,39;10925,31;6
1329,3;50,49;41,22;42,03;80,66;224,01;223,65;223,58;24,89;24,73;24,8;28,06;26,2;26,4;5534,58;6
1330,9;50,51;41,24;42,05;80,67;223,73;223,46;223,15;24,83;24,68;24,79;28,06;26,21;26,4;6051,27;6
1332,5;50,52;41,25;42,06;80,68;223,07;222,7;222,65;49,36;49,19;49,23;28,07;26,21;26,41;10948,34;6
1334,1;50,53;41,24;42,07;80,7;223,11;222,66;222,68;49,35;49,18;49,22;28,07;26,22;26,41;10955,06;6
1335,7;50,54;41,25;42,09;80,72;222,92;222,6;222,62;49,34;49,15;49,18;28,08;26,22;26,41;10941,63;6
1337,3;50,55;41,26;42,1;80,73;222,9;222,54;222,58;49,31;49,14;49,17;28,08;26,23;26,42;10927,5;6
1338,9;50,56;41,26;42,11;80,74;222,8;222,46;222,43;49,29;34,57;34,6;28,09;26,23;26,42;5619,89;6
1340,5;50,58;41,27;42,12;80,75;223,75;223,12;223,09;24,82;24,7;24,78;28,09;26,24;26,43;5529,85;6
1342,1;50,6;41,28;42,13;80,76;222,75;222,5;222,49;49,33;49,15;49,18;28,09;26,24;26,43;10928,32;6
1343,7;50,62;41,29;42,15;80,78;222,87;222,43;222,46;49,32;49,15;49,16;28,1;26,24;26,44;10933,3;6
1345,3;50,62;41,26;42,15;80,79;222,94;222,57;222,58;49,33;49,16;49,17;28,1;26,25;26,44;10939,73;6
1346,9;50,62;41,26;42,15;80,81;222,95;222,55;222,68;49,32;49,13;49,17;28,11;26,25;26,44;10939,05;6
1348,5;50,63;41,25;42,16;80,82;222,92;222,6;222,51;49,3;49,14;49,16;28,11;26,26;26,45;10940,06;6
1350,1;50,63;41,24;42,17;80,83;223,97;223,53;223,6;24,88;24,73;24,8;28,12;26,26;26,45;5529,5;6
1351,7;50,64;41,25;42,18;80,84;223,04;222,61;222,62;49,39;49,19;49,21;28,12;26,26;26,46;10949,34;6
1353,3;50,64;41,24;42,18;80,85;223,02;222,61;222,65;49,36;49,16;49,19;28,12;26,27;26,46;10953,34;6
1354,9;50,64;41,22;42,17;80,87;222,88;222,48;222,59;49,33;49,14;49,17;28,13;26,27;26,47;10932,03;6
1356,6;50,64;41,21;42,16;80,88;223,06;222,52;222,5;49,33;49,14;49,16;28,14;26,28;26,47;10937,58;6
1358,2;50,65;41,21;42,17;80,9;223,04;222,64;222,55;49,34;49,15;49,15;28,14;26,28;26,47;10942,34;6
1359,7;50,66;41,2;42,17;80,91;224,35;224,05;223,89;24,93;24,77;24,83;28,14;26,29;26,48;5545,96;6
1361,3;50,67;41,2;42,18;80,92;223,66;223,13;223,21;49,09;48,95;48,97;28,15;26,29;26,48;10988,96;6
1363,0;50,68;41,19;42,19;80,93;223,41;223,0;222,97;49,42;49,23;49,26;28,15;26,29;26,49;10965,86;6
1364,6;50,7;41,17;42,21;80,94;223,29;222,79;222,82;49,38;49,19;49,21;28,16;26,3;26,49;10968,97;6
1366,1;50,7;41,16;42,23;80,96;223,25;222,79;222,88;49,41;49,21;49,25;28,16;26,3;26,5;10965,55;6
1367,7;50,7;41,15;42,24;80,98;223,23;222,77;222,79;49,37;49,18;49,2;28,17;26,31;26,5;10716,37;6
1369,3;50,7;41,15;42,25;80,99;224,06;223,72;223,63;24,89;24,74;24,8;28,17;26,32;26,51;5532,21;6
1370,9;50,71;41,17;42,27;81,0;224,03;223,57;223,59;24,89;24,73;24,79;28,17;26,32;26,51;5528,46;6
1372,6;50,71;41,17;42,27;81,01;223,09;222,54;222,57;49,36;49,17;49,16;28,18;26,32;26,51;10935,23;6
1374,2;50,7;41,18;42,29;81,02;223,12;222,49;222,54;49,34;49,16;49,18;28,18;26,32;26,52;10943,63;6
1375,8;50,7;41,19;42,29;81,04;223,13;222,7;222,71;49,38;49,18;49,2;28,19;26,33;26,52;10955,24;6
1377,4;50,7;41,2;42,3;81,05;223,17;222,54;222,72;49,36;49,17;49,19;28,19;26,34;26,53;10941,73;6
1379,0;50,7;41,22;42,33;81,07;222,5;222,22;222,03;49,22;47,99;47,98;28,2;26,34;26,53;5544,49;6
1380,6;50,71;41,25;42,34;81,08;223,29;223,02;222,86;24,8;24,66;24,71;28,2;26,34;26,54;5497,36;6
1382,2;50,72;41,28;42,35;81,09;222,26;222,0;221,88;49,22;49,05;49,05;28,2;26,35;26,54;10894,63;6
1383,8;50,74;41,31;42,37;81,1;222,36;221,91;221,88;49,21;49,03;49,04;28,21;26,35;26,54;10875,2;6
1385,4;50,75;41,31;42,39;81,11;222,38;222,02;221,91;49,2;49,03;49,03;28,21;26,36;26,55;10880,93;6
1387,0;50,76;41,32;42,41;81,13;222,46;222,07;222,04;49,21;49,04;49,04;28,22;26,36;26,55;10889,87;6
1388,6;50,78;41,34;42,42;81,15;222,28;222,0;221,89;49,18;49,01;49,02;28,22;26,37;26,56;10879,39;6
1390,2;50,8;41,36;42,44;81,16;223,35;222,96;222,76;24,8;24,65;24,71;28,23;26,37;26,56;5498,38;6
t;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
0,1;50,96;41,65;42,8;81,56;224,2;223,71;223,67;24,91;24,76;24,82;28,36;26,5;26,7;20,25;wpisz
1,1;50,97;41,65;42,8;81,57;224,08;223,66;223,69;24,89;24,75;24,81;28,36;26,51;26,7;20,25;wpisz
2,2;50,98;41,65;42,82;81,57;223,22;222,89;222,87;49,43;49,27;49,27;28,36;26,51;26,7;20,25;wpisz
4,3;51,0;41,64;42,84;81,59;223,21;222,74;222,71;49,35;49,18;49,22;28,37;26,52;26,71;20,24;wpisz
6,5;51,0;41,61;42,84;81,61;223,27;222,86;222,83;49,39;49,22;49,22;28,38;26,52;26,71;20,22;wpisz
8,6;51,01;41,59;42,86;81,63;223,11;222,71;222,73;49,35;49,19;49,2;28,39;26,53;26,72;20,22;wpisz
